ArtikelNR,PG,PGSub,ArtikelType,OmsNederlands,OmsEngels,OmsFrans,Unnamed: 7,Unnamed: 8,A5 ARTIKELTYPE,Synoniem,Unnamed: 11,Unnamed: 12
36486,Elektra,Installatiematerialen,SCHAKELMATERIAAL,SE THERM BEVEILIGING 4-P TM125D VOOR NS160, , ,0.6132757793593326,0.007833816515213976,,,,
165904,Verf en behang,Verfgereedschappen,schildersmateriaal,ROLLING DOG VERFROLLER WM 180MM,ROLLING DOG PAINTROLLER WM 180MM,ROLLING DOG ROULEAU PEINTURE WM 180MM,0.5900553889195767,0.0051582206510781825,,,,
188456,Auto,Auto-onderdelen,SCHOKDEMPERS,KONI DEMPER 8710-1350 SPORT,KONI DAMPER 8710-1350 SPORT,KONI AMORTISSEUR 8710-1350 SPORT,0.3787828524342899,0.005572841932420025,,,,
17023,Auto,Auto-onderdelen,SCHOKDEMPERS,KONI DEMPER 8641-1362 SPORT,KONI DAMPER 8641-1362 SPORT,KONI AMORTISSEUR 8641-1362 SPORT,0.9463495684410114,0.00617153469733045,,,,
198070,Huishoud,Schoonmaakattributen,SCHOONMAAK,KP LOTTA LIFESTYLE-BOX 20L MY GREEN,KP LOTTA LIFESTYLE-BOX 20 L MY GREEN, ,0.09897355643876338,0.0008907115256938658,,,,
287616,Huishoud,Schoonmaakattributen,SCHOONMAAKARTIKELEN,GREENMINDS SCHUURSPONSJES SET A 2 ST,GREENMINDS SCOURING SPONGES SET 2 PCS, ,0.6902472337563058,0.011391820672064012,,,,
315555,Huishoud,,SCHOONMAAKATTRIBUTEN,HEVA POMPONTSTOPPER DIA 7+15CM, ,HEVA DEBOUCHEUR POMPE VENTOUSE DIA 7 + 15 CM,0.6395594501880413,0.0103778254653758,,,,
237756,Gereedschappen,Handgereedschappen niet-elektrisch,SCHROEVEDRAAIER,BETA SCHROEVENDRAAIER MET KOGEL 3 -1266BP, , ,0.946518142821086,0.004759382094910558,,,,
137894,Ijzerwaren,Bevestigingsmaterialen,SCHROEVEN,SPAANPLAATSCHROEF EV VK PZ 5.0 X 60, , ,0.19262938312989275,0.0012083140654541857,,,,
38512,Ijzerwaren,Bevestigingsmaterialen,SCHROEVEN,SPAANPLAATSCHROEF A2 VK PZ 4.5 X 20, , ,0.808245608923081,0.00517216798118092,,,,
66316,Ijzerwaren,Bevestigingsmaterialen,SCHROEVEN,SPAANPL SCHROEF 6.0X90 VK/PZ,CHIPBOARD SCREW 6.0X90 VK/PZ, ,0.9923668420088368,0.006104885752616029,,,,
26061,Ijzerwaren,Bevestigingsmaterialen,SCHROEVEN,SPAANPLAATSCHROEF EV CK PZ 4.0 X 16,CHIPBOARD SCREW EV CK PZ 4.0 X 16, ,0.08731146440980164,0.010627712798055522,,,,
31953,Ijzerwaren,Bevestigingsmaterialen,SCHROEVEN,METAALSCHROEF DIN 84 A4 CK M3 X 20, , ,0.10652929807687672,0.010730688457617599,,,,
136009,Gereedschappen,Handgereedschappen niet-elektrisch,SCHROEVENDRAAIERS,BETA TORX SCHROEVENDRAAIER T9 X 60 MM 1297TX, , ,0.2683347424256437,0.003933091838420721,,,,
119623,Gereedschappen,Handgereedschappen niet-elektrisch,SCHROEVENDRAAIERS,BETA SCHROEVENDRAAIER T15 X 80 MM, , ,0.06866051674804996,0.005777624293521466,,,,
86438,Hout- en bouwmaterialen,Schroten,SCHROTEN,SCHROOT 25 CM X 10 MM 80% PVC MARMER BLAUW L= 5.85 M,PVC PANEL 25 CM X 10 MM 80% PVC MARBLE BLUE L= 5.85 M, ,0.7277435056700474,0.0015612236098375698,,,,
117679,(DHZ) Meubelen,Kasten en inbouwdeuren,SCHUIFDEURSYSTEMEN,HSON C51.00300 U-PROFIEL 2000MM ZWART, , ,0.7173431579463531,0.00029139971340619297,,,,
65290,(DHZ) Meubelen,Kasten en inbouwdeuren,SCHUIFDEURSYSTEMEN,HSON C01.00020 PACER CLIPSTOP, , ,0.61436759679862,0.0009979583655621571,,,,
76300,(DHZ) Meubelen,Kasten en inbouwdeuren,SCHUIFDEURSYSTEMEN,HSON B09.04140 SLIPPER SET, , ,0.6252647720405161,0.008823130365507081,,,,
139789,Gereedschappen,Overigen gereedschappen,SCHUIFMATEN,TOPEX SCHUIFMAAT 150MM,TOPEX VERNIER CALIPER 150MM,TOPEX PIED A COULISSE 150MM,0.9655755641001508,0.003948870826702144,,,,
23312,Verf en behang,Verfgereedschappen,SCHUURPAPIER,PEARL FLINT SCHUURPAPIER 100 VEL,PEARL GLASS PAPER 100 SHEETS,PEARL PAPIER DE VERRE FLINT 100 23 X 28 CM 100 FEUILLES,0.166413836809311,0.00207478468446487,,,,
67144,Gereedschappen,Handgereedschap elektrisch,SCHUURSCHIJVEN,MTB HECHT-SCHUURSCHIJVEN 5 ST Ø 150 MM P 160, , ,0.08357604730585544,0.012216574378161482,,,,
24308,Verf en behang,Verfgereedschappen,SCHUURSPONZEN,PEARL WERKSPONS SCHILDER, , ,0.16171441121424146,0.003274494828893193,,,,
249608,Elektra,Overigen elektra,SECURITY,MINI DEUR/RAAM CONTACTS SC07/3,MINI DOOR/WINDOW CONTACTS SC07/3, ,0.8415762848757284,0.0083384672577822,,,,
318423,Diversen,,SENIOREN,BERTHIN GRAB BAR DIA 32MM L450MM SURFACE WHITE,BERTHIN GRAB BAR DIA 32MM L450MM SURFACE WHITE,BERTHIN BARRE D'APPUI GRIP DIA 32MM L450MM BLANC,0.8995918418273908,0.005829273508010657,,,,
289515,Sanitair,Waterleiding installatiematerialen,SIFON,AFVOER-REDUCEERSTUK DN110X90MM,DRAIN REDUCER DN110X90MM, ,0.8748671351792291,0.0006535638959366263,,,,
289511,Sanitair,Waterleiding installatiematerialen,SIFON,AFVOER-REDUCEERSTUK DN110X40,DRAIN REDUCER DN110X40MM, ,0.5938874532210565,0.003232070707091972,,,,
30858,Sanitair,Baden en douchebakken,SIFONS,"OLYMPIA BAD EN DOUCHESIFON PP 5/4"" X 32 MM", , ,0.12121486902145329,0.008616639696104711,,,,
30988,Ijzerwaren,Bevestigingsmaterialen,SLANGEN,P&S SLANG 5 -8 MM OLIE BESTENDIG, , ,0.3683314863816264,0.004099213797374657,,,,
73956,Gereedschappen,Loodgietergereedschappen,SLANGPILAAR,PRIMUS SLANGPILAAR VAST AANSL 3/8L, , ,0.685378079881826,0.00430905429643591,,,,
235844,Gereedschappen,Overigen gereedschappen,SLEUTELS,TOPEX RING/STEEKSLEUTELSET 8-17MM SET6,TOPEX COMBINATION SPANNERSET 8-17MM SET6,TOPEX JEU DE CLES MIXTES 6PCS 8-17MM,0.06613098151078611,0.010746912957521504,,,,
42633,Ijzerwaren,Hang- en sluitwerk,SLEUTELS,NEMEF S07 KLAVIERSLEUTEL, , ,0.948153485602254,0.012041448403957267,,,,
132961,Gereedschappen,Overigen gereedschappen,SLIJPSCHIJVEN,TOPEX PUNTSLAG 4X19X300MM,TOPEX POINT CHISEL PROTECTOR 4X19X300MM,TOPEX BURIN POINTU PROTECTEUR 4X19X300MM,0.4419543698600149,0.0012025662036988516,,,,
170132,Ijzerwaren,Hang- en sluitwerk,SLOTEN,CLASSIQUE HANGSLOT 3X9021 30MM, ,CLASSIQUE CADENAS 3X9021 30MM,0.9831294453926243,0.0023237671847508024,,,,
192634,Ijzerwaren,Hang- en sluitwerk,SLOTEN,NEMEF PATENTBOUT M6 X 70 MM SET2 VZ, , ,0.4593520875624193,0.005200594987342155,,,,
1217,Ijzerwaren,Hang- en sluitwerk,SLOTEN,NEMEF 1266/5-50MM DEURSL 2SL RS BLIS, , ,0.863260528979723,0.009410874517370549,,,,
193520,Ijzerwaren,Hang- en sluitwerk,SLOTEN,WC/BADK SLOT TL63-8 BLIS, , ,0.8192781807853976,0.009993883260809633,,,,
170125,Ijzerwaren,Hang- en sluitwerk,SLOTEN,DEURSLOT CILINDER 40MM D23 GOUDKLEURIG, ,VERROU ECO CYLINDRE 40MM D23 DORE,0.7023650597679627,0.010815250999271608,,,,
56720,Ijzerwaren,Hang- en sluitwerk,SLOTEN,NEMEF 698-55MM HAAKSCHOOTSL TBV SCHUIFDEUR, , ,0.3408575005557877,0.011028463018421086,,,,
185360,Stationary,Kantoorartikelen,SNELHECHTERS,SNELHECHTER KARTON A4 ZWART,QUICK BINDER CARTON A4 BLACK, ,0.17838229858618493,0.0032418433744382247,,,,
12187,Gereedschappen,Handgereedschappen niet-elektrisch,SOKSLEUTELS,BETA T-SOKSLEUTEL 8 MM, , ,0.33154893095503557,0.008889178222257321,,,,
210310,Ijzerwaren,Bevestigingsmaterialen,SPAANPLAATSCHROEVEN,DF SP PL SCHROEF 3X20 MM PK TX-10 VZ DS200,DF CHIPB SCREW 3X20 MM FH TX-10 GALV BX200, ,0.45827185069848486,0.0046977721546005435,,,,
210342,Ijzerwaren,Bevestigingsmaterialen,SPAANPLAATSCHROEVEN,DF SP PL SCHROEF 6X60/36 MM PK TX-25 VZ DS200,DF CHIPB SCREW 6X60/36 MM FH TX-25 GALV BX200, ,0.8551128487996541,0.005009938631170496,,,,
210247,Ijzerwaren,Bevestigingsmaterialen,SPAANPLAATSCHROEVEN,DF SP PL SCHROEF 6X90/54 MM PK TX-25 VZ BL5,DF CHIPB SCREW 6X90/54 MM FH TX-25 GALV BL5, ,0.12754109043432393,0.011436737898006255,,,,
127907,Verlichting,Overigen verlichting,SPAARLAMP,SW SPAARLAMP BMF09 2U 9W B22 220V/ 50HZ 6400K,SW ENERGY SAVING LAMP BMF09 2U 9W B22 220V/ 50HZ 6400K,SW AMPOULE ECONOMIQUE BMF09 2U 9W B22 220V/ 50HZ 6400K,0.00734044262964384,0.011784482129571505,,,,
148864,Verlichting,Overigen verlichting,SPAARLAMPEN,AMPOULE ECO SPAARLAMP 2U 15W E27 220V/ 50HZ 6400K,AMPOULE ECO ENERGY SAVING LAMP 2U 15W E27 220V/ 50HZ 6400K,AMPOULE ECONOMIQUE 2U 15W E27 220V/ 50HZ 6400K,0.33388870171498,0.0029116170754873716,,,,
158514,Verlichting,Overigen verlichting,SPAARLAMPEN,GÉNÉRAL ENERGY SAVING LAMP 2U 9W E27 220V/ 50HZ 6400K,GÉNÉRAL ENERGY SAVING LAMP 2U 9W E27 220V/ 50HZ 6400K,GENERAL AMPOULE ECONOMIQUE 2U 9W E27 220V/ 50HZ 6400K,0.10547774886361716,0.005672523083480097,,,,
145349,Verlichting,Overigen verlichting,SPAARLAMPEN,CALEX SPAARLAMP 8W B22 T2 SPIRAAL 240V WW,CALEX ENERGY SAVER 8W B22 T2 SPIRAL 240V WW,CALEX AMPOULE ÉCO 8W B22 T2 240V WW SPIRALE,0.12657208744144854,0.007735040021571549,,,,
52580,Gereedschappen,Bouwgereedschappen,SPECIEBAKKEN,GRIPLINE-O SPECIEBAK VIERKANT 45L ZWART,GRIPLINE-O MORTAR TUB RECTANGULAR 45L BLACK, ,0.6897266644273902,0.007562844834681615,,,,
307902,Diversen,,SPEELGOED,TT POLICE POLITIESET PISTOOL  EN HANDBOEIEN  ,TT POLICE POLICE SET PISTOL  METAL HANDCUFFS  ,TT POLICE SET DE POLICE PISTOLET ET MENOTTES  ,0.6060059951975857,0.004358316985315636,,,,
200976,Diversen,,SPEELGOED,LEGO 10727 JUNIORS FRIENDS IJS,LEGO 10727 JUNIORS FRIENDS IJS, ,0.01787378628808578,0.0048831010839283095,,,,
200859,Diversen,,SPEELGOED,LUCY POP MET BABY 3 ASS,LUCY DOLL WITH BABY 3 ASS, ,0.8165456801530127,0.005339812895370333,,,,
288070,Diversen,,SPEELGOED,TT SPLASH WATER BALLOON PUMP + 50 BALLOONS,TT SPLASH WATER BALLOON PUMP + 50 BALLOONS,TT SPLASH POMPE A BALLONS DEAU + 50 BALLONS,0.5693378667902759,0.0063271964051424545,,,,
200930,Diversen,,SPEELGOED,INJUSA FROZEN SPEELHUIS,INJUSA FROZEN PLAY HOUSE, ,0.65834925325789,0.007229652274098997,,,,
255644,Diversen,,SPEELGOED,BADSPEELGOED 2ASS PL,BATH PLAYSET 2ASS,SET DE JEU POUR LE BAIN 2AS PL,0.3071009529422214,0.007436722247141869,,,,
200902,Diversen,,SPEELGOED,PAW PATROL MY FIRST SCOOTER,PAW PATROL MY FIRST SCOOTER, ,0.3242028512091989,0.007690351592089195,,,,
288742,Diversen,,SPEELGOED,TT FROZEN RUGZAK OMKEERBARE PAILLETTEN,TT FROZEN BACKPACK (BAG) REVERSIBLE SEQUINS,TT FROZEN SAC A DOS AV PAILLETTES REVERSIBLES,0.6650781123744895,0.007805060850507695,,,,
222741,Huishoud,Overigen huishoud,SPEELGOED,BARBIE MOVE SKATEBOARDER,BARBIE MOVE SKATEBOARDER, ,0.9514841846285266,0.008262812545716147,,,,
204916,Huishoud,Overigen huishoud,SPEELGOED,CARS KLEURKOFFER 42 DLG.,CARS COLOUR CASE 42 DLG., ,0.9132363171593266,0.008359113583476518,,,,
181689,Diversen,,SPEELGOED,LEGO CITY POLITIEPOST,LEGO CITY POLICE STATION, ,0.35105263016203536,0.008473468101991122,,,,
117727,Diversen,,SPEELGOED,MB DOKTER BIBBER, , ,0.07560683246388622,0.008688248516256158,,,,
200909,Diversen,,SPEELGOED,LT COZY TRUCK ROZE,LT COZY TRUCK PINK, ,0.5889865956966309,0.008870550561995372,,,,
255701,Diversen,,SPEELGOED,RACE AUTO 1:16 LICENTIE PL,RACE CAR 1:16 LICENSE PL,VOITURE DE COURSE 1:16 LICENSE PL,0.37427521800033325,0.00948787788691341,,,,
307948,Diversen,,SPEELGOED,TT SKATE VINGERSKATEBOARD MT LICHT XTRA WIELEN 3ASS,TT SKATE FINGER SKATEBOARD W LIGHT XTRA WHEELS 3ASS,TT SKATE DOIGT SKATEBOARD AV LUMI XTRA ROUES 3ASS,0.5539581731466022,0.009857573642584772,,,,
205147,Huishoud,Overigen huishoud,SPEELGOED,TY BEANIE BOO'S CLIP GRAPES,TY BEANIE BOO'S CLIP GRAPES, ,0.33218692470806754,0.009876148292991771,,,,
258005,Diversen,,SPEELGOED,BESTWAY RIDE-ON KROKODIL 168X89CM P, ,BESTWAY RIDE-ON CROCODILE 168X89CM PVC,0.15167696415354215,0.011714139505837218,,,,
308039,Diversen,,SPEELGOED,TT MUSIC ARTIST DRAADLOZE DRUMSTOKKEN 2ST,TT MUSIC ARTIST WIRELESS DRUM STICKS 2PCS,TT MUSIC ARTIST BAGUETTES DE TAMBOUR 2PCS,0.5500917084486413,0.011761313610732516,,,,
232562,Diversen,,SPIEGELS,DIENBLAD ABACA MET SPIEGEL GRIJS D30XH7CM, ,PLATEAU ABACA MIROIR GRIS D30XH7CM,0.9592198845773409,0.004745265605786142,,,,
27668,Sanitair,Badkameraccessoires,SPIEGELS,KRISTALL FACETSPIEGEL 55 X 70 CM, , ,0.49346203057758997,0.004788972412737014,,,,
31801,Sanitair,Badkameraccessoires,SPIEGELS,KRISTALL ZEEFDRUK SPIEGEL 50 X 60 CM, , ,0.315061467856672,0.007039259985320956,,,,
33608,Sanitair,Badkameraccessoires,SPIEGELS,KRISTALL LICHTSPIEGEL 63 X 65 CM ZILVER/ GOUD,KRISTALL MIRROR 63 X 65 CM, ,0.9975910278373888,0.00813308975548599,,,,
97092,Sanitair,Badkameraccessoires,SPIEGELS,FITLINE PASSPIEGEL 900X250X3MM RECHTH ZILVER,FITLINE MIRROR 900X250X3MM RECTANGLE SILVER, ,0.24511092359736109,0.012422900973234063,,,,
240354,Ijzerwaren,Bevestigingsmaterialen,SPIJKERS,"EUROSPEC CONCRETE NAIL 2"" BWG9 EG CTN=50X1LB ON PALLET","EUROSPEC CONCRETE NAIL 2"" BWG9 EG CTN=50X1LB ON PALLET", ,0.5211523771623487,0.004940727094200126,,,,
243276,Diversen,,SPORT,XQ MAX POLS- ENKELGEWICHT 2X0.5KG FUCHSIA,XQ MAX ANKLE WRIST WEIGHT 2X0.5KG FUCHSIA,XQ MAX HALTERES POIGN/CHEVIL 2X0.5KG FUCHS,0.1396299338429532,0.003085784557531168,,,,
122360,Tuin,Tuingereedschap niet-elektrisch,SPROEI,GARDENA VERLENGBUIS TBV VARIO 50, , ,0.4635324396736239,0.0008455615447585663,,,,
122369,Tuin,Tuingereedschap niet-elektrisch,SPROEI,GARDENA REDUCEERSTUK 13/4.6MM, , ,0.2729544492702839,0.008596229131406563,,,,
120951,Tuin,Tuingereedschap niet-elektrisch,SPROEI,"GARDENA KRAANSTUK 1/2""", , ,0.9531348514402304,0.009872047420688701,,,,
70211,Gereedschappen,Overigen gereedschappen,STAALBOOR,FERMAX HSS SPIRAALBOOR DIN 338 14 MM L=160 MM, , ,0.17360808596462418,0.006407641501688266,,,,
27962,Verf en behang,Verfgereedschappen,STAALBORSTELS,PEARL STAALBORSTEL 5 RIJ, , ,0.6428819273039822,0.0013369882676674827,,,,
150514,Vloeren,Textiel vloerbedekking,STABILISATIEDOEK,HGS STABILISATIEDOEK 150 X 2.10 M OP ROL,HGS STABILIZATION SAIL 150 X 2.10 M ON ROLL, ,0.8581854962054785,0.0025324826243003917,,,,
38693,Sanitair,Badkameraccessoires,STEKKERS,HANDYFIX STEKKER 6 AMP WIT, , ,0.7965168698201084,0.0036268398032412996,,,,
148457,Elektra,Installatiematerialen,STEKKERS,CEE CONTRASTEKKER 4P 63A IP67,CEE FEMALE PLUG 4P 63A IP67, ,0.2176254351842617,0.005171342110655175,,,,
82600,Huishoud,Schoonmaakattributen,STELEN,VERO STEEL Ø 23.5 MM HOUT 1400 MM, , ,0.8212357426319985,0.0003648696143599972,,,,
92681,Tuin,Overigen tuin,STEUNMATERIAAL,UBBINK PLANTENSTOK Ø11MM 180CM PLASTIC GROEN,UBBINK PLANT STICK Ø 11MM 180CM PLASTIC GREEN, ,0.8604163924715543,0.0056042405315609445,,,,
250272,(DHZ) Meubelen,Overigen DHZ meubelen,STOEL,LANGFJALL BUREAUSTOEL BLAUW/WIT, ,LANGFJALL CHAISE DE BUREAU PIVOTANE BLEU/BLANC,0.9652878437768927,0.012047304474212872,,,,
202676,Gereedschappen,Handgereedschap elektrisch,STOFZUIGERS,FILTER 1012 WET/DRY,FILTER 1012 WET/DRY, ,0.3222882357436956,0.001227900217602329,,,,
110318,Elektra,Overigen elektra,STOPCONTACT,KF-FLGD-06K 6-VOUDIG STEKKERDOOS 3G1.0MM2 X 1.5M,KF-FLGD-06K 6 WAYS DISTRIBUTION BOARD 3G1.0MM2 X 1.5M,KF-FLGD-06K PRISE DE TABLE SEXTUBELLE 3G1.0MM2 X 1.5M,0.25518061251289803,0.009657489153865884,,,,
277573,Diversen,,STORAGE,DUSTBIN PREMI 18 L MOCHA,DUSTBIN PREMI 18 L MOCHA,POUBELLE PREMI 18 L MOKA,0.9944143815095553,0.0013519294841481955,,,,
312345,Huishoud,Opslag en bewaren,STORAGE,Q-LINE OPBERGBOX 60L TRANSPARANT METALLIC,Q-LINE STORAGE BOX 60L TRANSPARENT METALLIC, ,0.2504938312483751,0.0035397820594453844,,,,
257795,Huishoud,Afvalopslag,STORAGE,NESTA OPBERGBOX ECO 32L GROEN,NESTA STORAGE BOX ECO 32L GREEN, ,0.679713674136388,0.0044341637339185835,,,,
270094,Huishoud,Opslag en bewaren,STORAGE,STORAGE BOX SPRING L GREEN,STORAGE BOX SPRING L GREEN,BOITE DE RANGEMENT SPRING L VERT,0.6484158676690646,0.01196889804225909,,,,
107412,Gereedschappen,Bouwgereedschappen,STRIJKBORDEN,STRIJKBORD 420 X 160 MM PLASTIC GROEN,FLOAT 420 X 160 MM PLASTIC GREEN,TALOCHE 420 X 160 MM PLASTIQUE VERT,0.5743808997385204,0.00662592821917829,,,,
107533,Gereedschappen,Bouwgereedschappen,STUCGEREEDSCHAP,TEGELKRUISJES 2.5 MM (ZAKJE 250 ST), , ,0.5437788792121241,0.007629850344843758,,,,
84945,Stationary,Kantoorartikelen,SYSTEEMKAARTEN,SYSTEEMKAARTEN 100 ST A8,SYSTEM CARDS 100 PCS A8,FICHES 100 PC A8,0.9435754505406037,0.0078021705024364785,,,,
144721,Tuin,Overigen tuin,TAFEL,HARMS RENO VIP TAFEL 70 X 70 X 72 CM PP GROEN,HARMS RENO VIP TABLE 70 X 70 X 72 CM PP GREEN, ,0.6717376810963298,0.00906442077013525,,,,
304617,Huishoud,,TAFELKLEDEN,TAFELKLEED ALIX 140X140 CM POLYESTER OKERGEEL, ,NAPPE ALIX 140X140 CM POLYESTER OCRE,0.49925021763658683,0.006637420621116941,,,,
190391,Diversen,,TAFELS,TABLE CASA VIVANTE 100 X 100 X 50 CM,TABLE CASA VIVANTE 100 X 100 X 50 CM, ,0.1294620334603791,0.003708275157228047,,,,
43106,(DHZ) Meubelen,Meubelen,TAFELS,HM 8910 UITSCHUIFBAAR KEYBOARD ZWART 55 X 32 CM,HOMEMAKERS 8910 PULL OUT KEYBOARD BLACK 55 X 32 CM, ,0.08644788777920409,0.006619694626374462,,,,
84781,Gereedschappen,Handgereedschappen niet-elektrisch,TANGEN,BETA MONIERTANG 220 MM, , ,0.1951414802907263,6.542858940639107e-05,,,,
282208,Gereedschappen,Handgereedschappen niet-elektrisch,TANGEN,HOTECHE FENCING PLIER 10.5 INCH/260MM,HOTECHE FENCING PLIER 10.5 INCH/260MM,HOTECHE PINCE ESCRIME DEGRAFEUSE 10.5 INCH/260MM,0.8538823472224366,0.006743612737421634,,,,
33957,Lijmen en kitten,Lijmen & Kitten,TAPES,BISON DUBBEL FIX ROL 1.5 MX19MM KRT,BISON DOUBLE FIX ROL 1.5 MX19MM CRD,BISON DOUBLE FIX ROULEAU 1.5 MX19MM CARTE,0.002402461520741639,0.0013371350298354567,,,,
72221,Lijmen en kitten,Overigen lijmen en kitten,TAPES,CCL DUBBELZIJDIG TAPE 12 X 1 MM ROL 2M,CCL DOUBLE FOAM TAPE 12 X1 MM ROLL 2 M, ,0.9608534072937236,0.006329694258219165,,,,
228139,Vloeren,Textiel vloerbedekking,TAPIJT,SOLID 78 KAMERBREED 4 MTR BREED ZWART,SOLID 78 BROADLOOM 4 MTR WIDE BLACK,SOLID 78 MOQUETTE 4 MTR LARGEUR NOIR,0.7857449324532384,0.003845408582336618,,,,
5257,Sanitair,Kranen,TAPKRANEN,"GAB 0310 TAPKRAAN 1/2"" M/SLANGWARTEL CHR","GAB 0310 BIB COCK 1/2"" WITH HOSE CONNECTION CHR", ,0.7316336957001421,0.0005684762648032748,,,,
5937,Tegels,Keramische tegels,TEGELSTRIPS,TEGELSTRIP PVC 6 MM ZACHT CREME L=2.50 M,TILETRIM PVC 6 MM SOFT CREAM L=2.50 M, ,0.37333738819479845,0.004948636415020857,,,,
239137,Diversen,,THEE,BECKY'S PYRAMID TEA BOX 24GR,BECKY'S PYRAMID TEA BOX 24GR,BECKY PYRAMID TEA BOX 24GR,0.8418640158579974,0.01136470801352274,,,,
168694,Diversen,,THEEDOEKEN,LF THEEDOEK TODAY SET2, ,LF TORCHON TODAY SET2,0.315761958087067,0.004571378345478494,,,,
110837,Huishoud,Keukengerei,THEESET,CT TEA-BREAK THEE SET 2DLG SET 4 ASS,CT TEA-BREAK TEA SET 2PCS SET 4 ASS., ,0.38762307697351484,0.008916038527151282,,,,
22609,Verf en behang,Verfgereedschappen,THINNER,PEARL THINNER CONTAINER 5 L, , ,0.22370673934703578,0.0034924893968076853,,,,
85228,Sanitair,Badkameraccessoires,TOILETROLHOUDERS,DBG HH408268 TOILETROLHOUDER CHROOM, , ,0.010223225417062998,0.004757083471984558,,,,
83671,Sanitair,Badkameraccessoires,TOILETROLHOUDERS,BRABANTIA TOILETROLHOUDER MET KLEP MAT CHROME,BRABANTIA TOILET ROLL HOLDER WITH FLAP MATT CHR, ,0.6222145297869358,0.00533056380215835,,,,
100586,Sanitair,Badkameraccessoires,TOILETZITTINGEN,ZETA TOILETZITTING M/DEKSEL KS THERMO WIT,ZETA SEAT & COVER KS THERMO WHITE, ,0.22897797007207366,0.0008248796384933144,,,,
36122,Sanitair,Badkameraccessoires,TOILETZITTINGEN,SPHINX SERIE 340 ZITTING M/DEKSEL WIT,SPHINX SERIE 340 CLOSET SEAT W/COVER WHITE, ,0.4064918438071853,0.0035077575505638725,,,,
129183,Sanitair,Badkameraccessoires,TOILETZITTINGEN,TIGER TOILETZITTING DENVER WIT, , ,0.06678820462806268,0.0064998944267165015,,,,
134111,Ijzerwaren,Bevestigingsmaterialen,TOUW,DULIMEX TOUW GESL. PP 10 MM ORANJE ROL 100 M, , ,0.4040400301695567,0.008190276459069334,,,,
108493,Elektra,Overigen elektra,TRANSFORMATOREN,GTS 1F TRAFO 150VA BLAUW 110V TO 220V TYPE 2US,GTS 1PH TRAFO 150VA BLUE 110V TO 220V TYPE 2US, ,0.7300122778104852,0.00042649742220357556,,,,
42444,Elektra,Overigen elektra,TRANSFORMATOREN,GTS 1F TRAFO 2500VA + SNOER BLAUW TYPE 1US,GTS 1PH TRAFO 2500VA + WIRE BLUE TYPE 1US, ,0.6848937338316236,0.0032344081866165775,,,,
188333,Elektra,Overigen elektra,TRANSFORMATOREN,GTS 1F TRAFO 800VA BLAUW TYPE 1US,GTS 1PH TRAFO 800VA BLUE TYPE 1US, ,0.888302482648101,0.009380310287576243,,,,
195829,Huishoud,Overigen huishoud,TRAPPEN,GALICO TRAPLADDER 3 TREDEN ZWART,GALICO STEPLADDER 3 STEPS BLACK, ,0.0783399113001857,0.007008913812768358,,,,
8875,Huishoud,Overigen huishoud,TRAPPEN,KWIKKIE TRAP 6 TREDEN,KWIKKIE LADDER 6 STEPS,KWIKKIE ESCABEAU DE 6 MARCHES,0.033964081556741355,0.01094793135126626,,,,
6829,Gereedschappen,Handgereedschappen niet-elektrisch,TREKVEREN,IDEAAL TREKVEER STAAL 15M + BINNENKABEL 2X KNOP GLAD,IDEAAL PULL SPRING STEEL 15M W/INN CABLE 2X KNOB SMOOTH, ,0.14615579028656522,0.0020475740317794644,,,,
286278,Tuin,Overigen tuin,TUIN,OKFUEGO LAVA for BBQ 4Kg,OKFUEGO LAVA for BBQ 4Kg,OKFUEGO LAVA pour BBQ 4Kg,0.56995151975039,0.011664527541773273,,,,
177803,Tuin,Overigen tuin,TUIN,VOLPI 80 L SPRAYER OP 2 WIELEN,VOLPI 80 L TWO-WHEELED WHEELBARROW,VOLPI 80 L BROUETTE DEUX ROUES,0.80438416132251,0.012470053232007117,,,,
322331,Huishoud,Overigen huishoud,TUINBENODIGDHEDEN,ANTI WORTELDOEK ZWART 2X5M, ,BACHE ANTI MAUV. HERBES NOIRE 2X5M,0.37083248201447805,0.0008860454780557081,,,,
276516,Tuin,Tuingereedschap elektrisch,TUINGEREESCHAP,ALPINA ATR 26 J BENZINE GRASTRIMMER 25.4CC,ALPINA ATR 26 J PETROL BRUSHCUTTER 25.4CC,ALPINA ATR 26 J DEBROUSSAILLEUSE THERMQ 25.4CC,0.9201467684006126,0.007579629321919246,,,,
169886,Tuin,Overigen tuin,TUINMEUBELEN,ALLIBERT NEVADA LOUNGE SET GRIJS,ALLIBERT NEVADA LOUNGE SET GREY,ALLIBERT NEVADA LOUNGE SET GRIS,0.42098657298336495,0.00011454144386968679,,,,
262002,Tuin,Overigen tuin,TUINMEUBELEN,CHILD CHAIR MAYA YELLOW,CHILD CHAIR MAYA YELLOW,CHAISSE ENFANT MAYA JAUNE,0.4319541235000053,0.004396918339291345,,,,
260621,Tuin,Overigen tuin,TUINMEUBELEN,ALLIBERT OREGON TAFEL 70X70X72 GRAFIET,ALLIBERT OREGON TABLE 70X70X72 GRAPHITE, ,0.14073355973815627,0.008593982222399599,,,,
